Marque;Modele;Prix;Annee;Kilometrage;Energie;Transmission;Nombres de portes;Puissance;Nombre de places;Emission de CO2;Consommation de carburant;Couleur;Url
Peugeot;307;2400;2002;200000;Diesel;Manuelle;4;6;5;138;5.2;Noir;https://www.paruvendu.fr/a/voiture-occasion/peugeot/307/1275109046A1KVVOPE307
Peugeot;308;6500;2010;179000;Diesel;Manuelle;2;6;4;133;5.1;Noir;https://www.paruvendu.fr/a/voiture-occasion/peugeot/308-cc/1274773212A1KVVOPE8CC
Bmw;Serie 3;7000;2006;220000;Diesel;Manuelle;2;9;4;167;6.3;Gris;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1275108238A1KVVOBMS3
Jeep;Renegade;13900;2017;66800;Diesel;Manuelle;4;5;5;115;4.4;Vert;https://www.paruvendu.fr/a/voiture-occasion/jeep/renegade/1274666377A1KVVOJEREN
Volkswagen;Caddy;15500;2017;91750;Diesel;Manuelle;4;5;5;127;4.6;Blanc;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/caddy/1275249974A1KVVOVWCAD
Opel;Meriva;1500;2011;200000;Diesel;Manuelle;4;5;5;119;4.5;Blanc;https://www.paruvendu.fr/a/voiture-occasion/opel/meriva/1273422285A1KVVOOPMER
Peugeot;308;15000;2014;114500;Diesel;Automatique;4;7;5;107;4.1;Noir;https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1274897057A1KVVOPE308
Mercedes;Classe gla;18200;2016;112000;Diesel;Automatique;4;7;5;115;4.4;Gris;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-gla/1275116802A1KVVOMEGLA
Land-rover;Defender;21000;2007;197000;Diesel;Manuelle;2;8;2;266;10.0;Vert;https://www.paruvendu.fr/a/voiture-occasion/land-rover/defender/1274914168A1KVVOLRDEF
Nissan;Navara;23700;2013;99752;Diesel;Automatique;4;10;5;250;9.5;Gris;https://www.paruvendu.fr/a/voiture-occasion/nissan/navara/1272042762A1KVVONINAV
Jeep;Grand cherokee;24600;2015;132183;Diesel;Automatique;4;16;5;198;7.5;Noir;https://www.paruvendu.fr/a/voiture-occasion/jeep/grand-cherokee/1273095192A1KVVOJEGCH
Bmw;Serie 4;31990;2019;58000;Diesel;Automatique;4;10;4;118;4.8;Blanc;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-4/1271426685A1KVVOBMS4
Peugeot;208;6990;2019;119000;Diesel;Manuelle;4;5;2;86;3.7;Blanc;https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1274454192A1KVVOPE208
Peugeot;5008;6990;2014;205000;Diesel;Manuelle;4;6;7;124;4.7;Gris;https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1271928830A1KVVOPE5M8
Volkswagen;Tiguan;24990;2017;85000;Diesel;Automatique;4;8;5;147;5.6;Gris;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1269408909A1KVVOVWTIG
Peugeot;5008;20990;2018;119990;Diesel;Automatique;4;6;7;118;4.6;Noir;https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1274269279A1KVVOPE5M8
Ssangyong;Korando;3990;2012;149691;Diesel;Manuelle;4;8;5;147;5.8;Blanc;https://www.paruvendu.fr/a/voiture-occasion/ssangyong/korando/1274694685A1KVVOSSKOR
Peugeot;308;7300;2017;150462;Diesel;Manuelle;4;5;5;88;3.3;Gris;https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1274694692A1KVVOPE308
Audi;A1;8990;2012;184000;Diesel;Manuelle;4;5;5;99;3.8;Gris;https://www.paruvendu.fr/a/voiture-occasion/audi/a1/1273708552A1KVVOAUA1
Mercedes;Classe b;12500;2013;156000;Diesel;Manuelle;4;7;5;118;4.5;Blanc;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-b/1273831541A1KVVOMEB
Citroen;C3;2990;2002;185000;Diesel;Manuelle;4;4;5;110;4.2;Bleu;https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1272147311A1KVVOCIC3
Peugeot;Partner tepee;3490;2010;297820;Diesel;Manuelle;4;6;5;150;5.7;Gris;https://www.paruvendu.fr/a/voiture-occasion/peugeot/partner-tepee/1273749358A1KVVOPEPTE
Renault;Clio;5990;2009;94000;Diesel;Manuelle;4;4;5;115;4.4;Blanc;https://www.paruvendu.fr/a/voiture-occasion/renault/clio-ii/1273662368A1KVVORECL2
Bmw;Serie 5;22990;2016;211000;Diesel;Automatique;4;15;5;139;5.3;Noir;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-5/1271042397A1KVVOBMS5
Peugeot;208;7990;2017;130046;Diesel;Manuelle;4;4;5;90;3.5;Rouge;https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1266212649A1KVVOPE208
Dacia;Sandero;8990;2014;161000;Diesel;Manuelle;4;5;5;105;4.0;Noir;https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1266003432A1KVVODCSAN
Renault;Clio;9990;2015;133000;Diesel;Manuelle;4;4;5;90;3.6;Blanc;https://www.paruvendu.fr/a/voiture-occasion/renault/clio-iv/1270495084A1KVVORECL4
Renault;Scenic;2300;2003;230000;Diesel;Manuelle;4;6;5;157;5.9;Blanc;https://www.paruvendu.fr/a/voiture-occasion/renault/scenic/1260750577A1KVVORESCE
Peugeot;107;2990;2006;200000;Diesel;Manuelle;2;3;4;109;4.1;Bleu;https://www.paruvendu.fr/a/voiture-occasion/peugeot/107/1264692596A1KVVOPE107
Citroen;C3;3990;2009;200000;Diesel;Manuelle;4;5;5;125;4.7;Beige;https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-picasso/1273709295A1KVVOCI3PI
Citroen;C4;4500;2009;190000;Diesel;Semi automatique;4;8;5;157;6.1;Beige;https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1262196119A1KVVOCIC4P
Volvo;C30;4990;2009;200000;Diesel;Manuelle;2;6;4;119;4.5;Gris;https://www.paruvendu.fr/a/voiture-occasion/volvo/c30/1264693306A1KVVOVOC30
Suzuki;Sx4;4990;2008;145574;Diesel;Manuelle;4;7;5;166;6.3;Gris;https://www.paruvendu.fr/a/voiture-occasion/suzuki/sx4/1262196870A1KVVOSUSX4
Fiat;500;4990;2007;186672;Diesel;Manuelle;2;4;4;110;4.2;Bordeaux;https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1262196556A1KVVOFI500
Bmw;Serie 1;5000;2007;200000;Diesel;Manuelle;2;7;5;123;4.7;Noir;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1262210566A1KVVOBMS1
Renault;Scenic;5490;2010;179000;Diesel;Manuelle;4;6;5;134;5.2;Gris;https://www.paruvendu.fr/a/voiture-occasion/renault/scenic-iii/1263788891A1KVVORESC3
Opel;Astra;5490;2011;188000;Diesel;Manuelle;4;6;5;119;4.5;Gris;https://www.paruvendu.fr/a/voiture-occasion/opel/astra/1262196424A1KVVOOPAST
Citroen;Grand C4;5990;2008;180000;Diesel;Semi automatique;4;8;7;155;5.9;Noir;https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1258216107A1KVVOCIGCP
Bmw;Serie 3;6000;2010;280000;Diesel;Manuelle;4;7;5;123;4.7;Noir;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1263788843A1KVVOBMS3
Volkswagen;Touareg;6000;2004;250000;Diesel;Automatique;4;12;5;265;9.8;Noir;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/touareg/1257227357A1KVVOVWTOG
Audi;A8;6500;2004;293000;Diesel;Automatique;4;19;5;259;9.6;Gris;https://www.paruvendu.fr/a/voiture-occasion/audi/a8/1271577163A1KVVOAUA8
Citroen;Nemo;6890;2015;140000;Diesel;Manuelle;4;4;5;119;4.5;Blanc;https://www.paruvendu.fr/a/voiture-occasion/citroen/nemo/1258216705A1KVVOCINEM
Citroen;C3;7490;2017;150000;Diesel;Manuelle;4;4;5;79;3.0;Blanc;https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1258216199A1KVVOCIC3
Mercedes;Classe cls;7990;2007;250000;Diesel;Automatique;4;14;4;200;7.6;Noir;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-cls/1262197401A1KVVOMECLS
Bmw;Serie 1;10990;2008;215000;Diesel;Manuelle;2;11;4;138;5.2;Noir;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1262210516A1KVVOBMS1
Audi;Sq5;39490;2016;100980;Diesel;Automatique;5;23;5;177;6.7;Noir;https://www.paruvendu.fr/a/voiture-occasion/audi/sq5/1273417746A1KVVOAUSQ5
Peugeot;208;11990;2018;87300;Diesel;Manuelle;4;4;5;79;3.0;Gris;https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1271973179A1KVVOPE208
Audi;Sq5;31990;2016;101550;Diesel;Automatique;5;21;5;174;6.6;Gris;https://www.paruvendu.fr/a/voiture-occasion/audi/sq5/1274797338A1KVVOAUSQ5
Volkswagen;Passat;9990;2014;221600;Diesel;Manuelle;4;7;5;120;4.6;Noir;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/passat/1274951397A1KVVOVWPAS
Mercedes;Classe a;19990;2017;72600;Diesel;Automatique;4;5;5;101;3.8;Blanc;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1274607620A1KVVOMEA
Seat;Ibiza;5999;2012;157012;Diesel;Manuelle;4;4;5;99;3.8;Gris;https://www.paruvendu.fr/a/voiture-occasion/seat/ibiza/1275109994A1KVVOSEIBI
Peugeot;208;7490;2017;120200;Diesel;Manuelle;4;4;5;90;3.5;Rouge;https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1274825967A1KVVOPE208
Seat;Ibiza;7490;2014;178711;Diesel;Manuelle;4;5;5;109;4.2;Blanc;https://www.paruvendu.fr/a/voiture-occasion/seat/ibiza/1274129155A1KVVOSEIBI
Mercedes;Classe glc;41999;2018;64850;Diesel;Automatique;4;11;5;143;5.4;Noir;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-glc/1274873112A1KVVOMEGLC
Mercedes;Classe c;25990;2018;72600;Diesel;Automatique;4;9;5;127;4.8;Bleu;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1274951669A1KVVOMEC
Mercedes;Classe c;27999;2017;89400;Diesel;Automatique;4;9;5;112;4.4;Bleu;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1274897196A1KVVOMEC
Audi;Sq5;31490;2016;153400;Diesel;Automatique;4;23;5;177;6.7;Noir;https://www.paruvendu.fr/a/voiture-occasion/audi/sq5/1275059924A1KVVOAUSQ5
Bmw;Serie 1;16499;2018;49700;Diesel;Manuelle;4;5;5;107;4.1;Marron;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1274897199A1KVVOBMS1
Peugeot;5008;16990;2019;134500;Diesel;Automatique;4;6;7;102;4.0;Bleu;https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1275055735A1KVVOPE5M8
Mercedes;Classe cla;20999;2016;139400;Diesel;Automatique;4;7;5;105;4.0;Gris;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-cla/1274897202A1KVVOMECLA
Audi;A3;13990;2015;197552;Diesel;Semi automatique;4;10;5;124;4.7;Noir;https://www.paruvendu.fr/a/voiture-occasion/audi/a3/1275145695A1KVVOAUA3
Peugeot;3008;17990;2019;122500;Diesel;Automatique;4;6;5;102;4.0;Gris;https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1275081320A1KVVOPE3M8
Land-rover;Range rover;11990;2014;187000;Diesel;Manuelle;4;8;5;149;5.7;Noir;https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-rover-evoque/1275081305A1KVVOLRREV
Audi;A3;12990;2014;90000;Diesel;Manuelle;4;5;5;99;3.8;Blanc;https://www.paruvendu.fr/a/voiture-occasion/audi/a3/1275081328A1KVVOAUA3
Suzuki;Vitara;12990;2016;104000;Diesel;Manuelle;4;6;5;111;4.2;Rouge;https://www.paruvendu.fr/a/voiture-occasion/suzuki/vitara/1275081273A1KVVOSUVIT
Bmw;Serie 3;13990;2015;239000;Diesel;Automatique;4;10;5;118;4.5;Noir;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1275081294A1KVVOBMS3
Land-rover;Range rover;17990;2017;126000;Diesel;Manuelle;4;8;5;125;4.8;Gris;https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-rover-evoque/1275081290A1KVVOLRREV
Bmw;Serie 3;19990;2013;133500;Diesel;Automatique;4;15;5;135;5.1;Gris;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1275081276A1KVVOBMS3
Mercedes;Classe c;21990;2015;64000;Diesel;Automatique;4;9;5;117;4.5;Noir;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1275081278A1KVVOMEC
Bmw;X6;25990;2015;198000;Diesel;Automatique;4;16;5;157;6.0;Blanc;https://www.paruvendu.fr/a/voiture-occasion/bmw/x6/1275081283A1KVVOBMX6
Jaguar;Xf;26990;2019;92000;Diesel;Automatique;4;10;5;137;5.3;Blanc;https://www.paruvendu.fr/a/voiture-occasion/jaguar/xf/1275081323A1KVVOJAXF
Ford;Kuga;14490;2018;92000;Diesel;Manuelle;4;6;5;115;4.4;Gris;https://www.paruvendu.fr/a/voiture-occasion/ford/kuga/1270948026A1KVVOFOKUG
Opel;Grandland x;16900;2019;81000;Diesel;Automatique;4;7;5;98;4.1;Blanc;https://www.paruvendu.fr/a/voiture-occasion/opel/grandland-x/1269321222A1KVVOOPGRA
Citroen;C4;4490;2007;207536;Diesel;Automatique;5;9;5;195;7.4;Noir;https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1271974198A1KVVOCIC4P
Mercedes;Classe glk;22900;2013;170000;Diesel;Automatique;4;10;5;156;6.0;Gris;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-glk/1274291026A1KVVOMEGLK
Citroen;C3;15499;2019;66914;Diesel;Manuelle;4;5;5;104;4.1;Rouge;https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-aircross/1272415877A1KVVOCIC3A
Nissan;Qashqai;18490;2019;64851;Diesel;Manuelle;4;6;5;105;4.0;Noir;https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1273883481A1KVVONIQAS
Dacia;Logan;11299;2019;102273;Diesel;Manuelle;4;5;5;103;3.9;Gris;https://www.paruvendu.fr/a/voiture-occasion/dacia/logan/1272760595A1KVVODCLOG
Bmw;Serie 2;17299;2016;96688;Diesel;Automatique;4;7;5;109;4.1;Gris;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-2/1275207973A1KVVOBMS2
Citroen;C4;6600;2010;87000;Diesel;Manuelle;4;6;5;125;4.7;Rouge;https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1275249625A1KVVOCIC4
Volkswagen;Tiguan;9900;2009;217000;Diesel;Manuelle;4;10;5;172;6.6;Gris;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1275249460A1KVVOVWTIG
Renault;Megane;2000;2007;270000;Diesel;Manuelle;2;8;4;151;5.7;Gris;https://www.paruvendu.fr/a/voiture-occasion/renault/megane-ii-cc/1275213931A1KVVOREMCC
Bmw;X1;14500;2012;133000;Diesel;Manuelle;4;6;5;128;4.9;Noir;https://www.paruvendu.fr/a/voiture-occasion/bmw/x1/1275242662A1KVVOBMX1
Mercedes;Classe cla;21000;2019;136532;Diesel;Automatique;4;7;5;123;4.8;Gris;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-cla/1275205031A1KVVOMECLA
Citroen;C2;2900;2009;215000;Diesel;Manuelle;2;4;4;113;4.3;Rouge;https://www.paruvendu.fr/a/voiture-occasion/citroen/c2/1274128627A1KVVOCIC2
Bmw;Serie 3;12500;2012;66804;Diesel;Automatique;4;8;5;140;5.3;Blanc;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1275244244A1KVVOBMS3
Bmw;Serie 2;23500;2015;60000;Diesel;Automatique;2;10;4;113;4.3;Gris;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-2/1275243607A1KVVOBMS2
Opel;Corsa;4300;2011;202000;Diesel;Manuelle;2;4;5;110;4.2;Noir;https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1275210276A1KVVOOPCOR
Dacia;Duster;5200;2011;260500;Diesel;Manuelle;4;6;5;130;5.0;Beige;https://www.paruvendu.fr/a/voiture-occasion/dacia/duster/1275216969A1KVVODCDUS
Mercedes;Classe c;23255;2017;41300;Diesel;Manuelle;4;7;5;181;6.8;Noir;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1275243140A1KVVOMEC
Renault;Kangoo;16420;2017;46000;Diesel;Manuelle;4;6;7;119;4.5;Gris;https://www.paruvendu.fr/a/voiture-occasion/renault/kangoo/1275242982A1KVVOREKAN
Peugeot;107;1999;2006;208480;Diesel;Manuelle;2;3;4;109;4.1;Noir;https://www.paruvendu.fr/a/voiture-occasion/peugeot/107/1275242923A1KVVOPE107
Renault;Twingo;5490;2011;78000;Diesel;Manuelle;2;4;4;94;3.6;Rouge;https://www.paruvendu.fr/a/voiture-occasion/renault/twingo-ii/1275242839A1KVVORETW2
Citroen;C3;2490;2007;232981;Diesel;Manuelle;4;4;5;115;4.4;Marron;https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1275242924A1KVVOCIC3
Kia;Carnival;2990;2007;223111;Diesel;Manuelle;4;12;7;206;7.8;Gris;https://www.paruvendu.fr/a/voiture-occasion/kia/carnival/1275100819A1KVVOKICAR
Citroen;C4;3290;2010;212204;Diesel;Manuelle;4;5;5;106;4.2;Noir;https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1274580816A1KVVOCIC4
Peugeot;206;3490;2009;196732;Diesel;Manuelle;4;4;5;112;4.3;Gris;https://www.paruvendu.fr/a/voiture-occasion/peugeot/206/1274581097A1KVVOPE206
Ford;Focus;4290;2011;252173;Diesel;Manuelle;4;6;5;109;4.2;Bleu;https://www.paruvendu.fr/a/voiture-occasion/ford/focus/1275242942A1KVVOFOFOC
Volkswagen;Polo;5990;2009;72193;Diesel;Manuelle;4;4;5;119;4.5;Gris;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1275242862A1KVVOVWPOL
Land-rover;Range rover;17990;2016;148000;Diesel;Manuelle;4;8;5;113;4.3;Bleu;https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-rover-evoque/1275242834A1KVVOLRREV
Nissan;Qashqai;11990;2014;140000;Diesel;Automatique;4;7;5;119;4.6;Gris;https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai-2/1275242792A1KVVONIQS2
Renault;Megane;5490;2011;194000;Diesel;Manuelle;4;5;5;106;4.1;Gris;https://www.paruvendu.fr/a/voiture-occasion/renault/megane-iii/1275242777A1KVVOREMG3
Nissan;Qashqai;12400;2017;113000;Diesel;Manuelle;4;5;5;99;3.8;Blanc;https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1275242788A1KVVONIQAS
Volkswagen;Touran;6490;2006;232824;Diesel;Automatique;4;8;7;176;6.5;Bleu;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/touran/1274379597A1KVVOVWTOU
Citroen;C4;8590;2013;182122;Diesel;Semi automatique;4;6;5;104;4.0;Noir;https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1273301777A1KVVOCIC4P
Bmw;Serie 3;10490;2014;197902;Diesel;Manuelle;4;7;5;118;4.5;Blanc;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1275228656A1KVVOBMS3
Bmw;X6;20500;2008;190000;Diesel;Automatique;4;19;4;220;8.3;Noir;https://www.paruvendu.fr/a/voiture-occasion/bmw/x6/1270551197A1KVVOBMX6
Citroen;C3;7570;2015;77000;Diesel;Manuelle;4;4;5;90;3.5;Gris;https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1275242631A1KVVOCIC3
Mercedes;Classe gla;18340;2014;69102;Diesel;Manuelle;4;7;5;119;4.5;Marron;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-gla/1274916435A1KVVOMEGLA
Peugeot;207;4390;2011;190700;Diesel;Manuelle;4;5;5;113;4.3;Gris;https://www.paruvendu.fr/a/voiture-occasion/peugeot/207/1275242420A1KVVOPE207
Volvo;V50;5900;2006;212500;Diesel;Manuelle;4;7;7;153;5.8;Gris;https://www.paruvendu.fr/a/voiture-occasion/volvo/v50/1275242025A1KVVOVOV50
Mercedes;Classe e;10700;2009;193000;Diesel;Automatique;4;14;5;183;7.0;Gris;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-e/1274400437A1KVVOMEE
Mazda;Mazda6;17990;2016;82100;Diesel;Automatique;5;9;5;129;4.9;Noir;https://www.paruvendu.fr/a/voiture-occasion/mazda/mazda6/1272236104A1KVVOMA6
Citroen;C3;2700;2009;192000;Diesel;Manuelle;4;4;5;115;4.4;Gris;https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1275241210A1KVVOCIC3
Hyundai;Tucson;17990;2018;100500;Diesel;Semi automatique;4;7;5;129;4.9;Blanc;https://www.paruvendu.fr/a/voiture-occasion/hyundai/tucson/1275241388A1KVVOHYTUC
Volvo;C30;2500;2007;235000;Diesel;Automatique;2;11;4;182;6.9;Gris;https://www.paruvendu.fr/a/voiture-occasion/volvo/c30/1275241100A1KVVOVOC30
Opel;Corsa;3300;2010;127000;Diesel;Manuelle;2;4;5;117;5.0;Noir;https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1275241140A1KVVOOPCOR
Ford;Fiesta;7490;2016;125000;Diesel;Manuelle;4;5;5;94;3.6;Gris;https://www.paruvendu.fr/a/voiture-occasion/ford/fiesta/1275241103A1KVVOFOFIE
Land-rover;Range sport;33990;2016;139985;Diesel;Automatique;4;16;5;182;6.9;Gris;https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-sport/1275241001A1KVVOLRRSP
Nissan;Qashqai;7500;2011;167500;Diesel;Manuelle;4;6;5;129;4.9;Blanc;https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1275240774A1KVVONIQAS
Audi;A3;24990;2019;99850;Diesel;Semi automatique;4;8;5;117;4.5;Noir;https://www.paruvendu.fr/a/voiture-occasion/audi/a3/1275240979A1KVVOAUA3
Citroen;C4;15990;2016;133700;Diesel;Automatique;4;8;7;112;4.3;Blanc;https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1275240975A1KVVOCIC4P
Audi;Q7;40990;2018;125675;Diesel;Automatique;4;13;7;150;5.8;Noir;https://www.paruvendu.fr/a/voiture-occasion/audi/q7/1275240965A1KVVOAUQ7
Jeep;Grand cherokee;27990;2016;90075;Diesel;Automatique;4;16;5;198;7.5;Gris;https://www.paruvendu.fr/a/voiture-occasion/jeep/grand-cherokee/1275240955A1KVVOJEGCH
Mercedes;Classe cla;16490;2015;105600;Diesel;Manuelle;4;7;5;111;4.3;Gris;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-cla/1275240952A1KVVOMECLA
Mercedes;Classe glc;26990;2015;122825;Diesel;Automatique;4;11;5;139;5.4;Blanc;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-glc/1275240950A1KVVOMEGLC
Seat;Leon;7990;2013;191200;Diesel;Manuelle;4;5;5;99;3.8;Gris;https://www.paruvendu.fr/a/voiture-occasion/seat/leon/1275240941A1KVVOSELEO
Citroen;Ds7;22990;2018;62975;Diesel;Manuelle;4;6;5;102;3.9;Gris;https://www.paruvendu.fr/a/voiture-occasion/citroen/ds7/1275240942A1KVVOCIDS7
Audi;A4;29990;2016;113400;Diesel;Semi automatique;4;12;5;123;4.7;Noir;https://www.paruvendu.fr/a/voiture-occasion/audi/a4/1275240943A1KVVOAUA4
Bmw;Serie 7;33490;2015;90095;Diesel;Automatique;4;16;5;137;5.2;Noir;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-7/1275240928A1KVVOBMS7
Citroen;C5;14990;2019;135200;Diesel;Manuelle;4;6;5;106;4.2;Gris;https://www.paruvendu.fr/a/voiture-occasion/citroen/c5-aircross/1275240924A1KVVOCIC5A
Alfa romeo;Stelvio;19990;2017;107125;Diesel;Automatique;4;10;5;124;4.7;Rouge;https://www.paruvendu.fr/a/voiture-occasion/alfa-romeo/stelvio/1275240919A1KVVOALSTE
Volkswagen;Tiguan;24990;2017;71606;Diesel;Automatique;4;11;5;132;5.8;Gris;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1275240912A1KVVOVWTIG
Renault;Megane;12300;2019;100000;Diesel;Manuelle;4;6;5;102;3.9;Blanc;https://www.paruvendu.fr/a/voiture-occasion/renault/megane-iv/1275214685A1KVVOREME4
Mini;Countryman;10600;2012;101000;Diesel;Manuelle;4;5;5;116;4.4;Noir;https://www.paruvendu.fr/a/voiture-occasion/mini/countryman/1275240743A1KVVOMCMIN
Volkswagen;Polo;8990;2012;64562;Diesel;Manuelle;4;4;5;99;3.8;Noir;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1275240789A1KVVOVWPOL
Peugeot;207;2800;2007;230000;Diesel;Manuelle;2;6;4;136;5.2;Gris;https://www.paruvendu.fr/a/voiture-occasion/peugeot/207-cc/1275240584A1KVVOPE7CC
Volkswagen;Passat;3450;2005;192000;Diesel;Manuelle;4;8;5;156;5.9;Gris;https://www.paruvendu.fr/a/voiture-occasion/volkswagen/passat/1275240761A1KVVOVWPAS
Citroen;Ds3;15990;2019;94050;Diesel;Manuelle;4;5;5;97;3.7;Gris;https://www.paruvendu.fr/a/voiture-occasion/citroen/ds3/1275240636A1KVVOCIDS3
Audi;Q3;12990;2013;195500;Diesel;Semi automatique;4;10;5;156;5.9;Gris;https://www.paruvendu.fr/a/voiture-occasion/audi/q3/1275240631A1KVVOAUQ3
Citroen;Berlingo;14990;2019;94000;Diesel;Manuelle;4;5;3;112;4.3;Blanc;https://www.paruvendu.fr/a/voiture-occasion/citroen/berlingo/1275240629A1KVVOCIBER
Peugeot;3008;17990;2017;111000;Diesel;Automatique;4;6;5;108;4.2;Blanc;https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1275240628A1KVVOPE3M8
Hyundai;I40;7990;2012;174000;Diesel;Manuelle;4;7;5;134;5.1;Blanc;https://www.paruvendu.fr/a/voiture-occasion/hyundai/i40/1275240626A1KVVOHYI40
Renault;Kadjar;11990;2016;137000;Diesel;Manuelle;4;7;5;113;4.3;Blanc;https://www.paruvendu.fr/a/voiture-occasion/renault/kadjar/1275240625A1KVVOREKAD
Mercedes;Classe c;16490;2013;160000;Diesel;Automatique;4;9;5;116;4.4;Noir;https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1275240624A1KVVOMEC
Nissan;Note;3990;2008;225000;Diesel;Manuelle;4;5;5;135;5.1;Gris;https://www.paruvendu.fr/a/voiture-occasion/nissan/note/1275240621A1KVVONINOT
Mitsubishi;Asx;6990;2010;191500;Diesel;Manuelle;4;8;5;150;5.7;Noir;https://www.paruvendu.fr/a/voiture-occasion/mitsubishi/asx/1275240623A1KVVOMIASX
Renault;Scenic;6990;2011;147000;Diesel;Manuelle;4;6;5;128;4.9;Gris;https://www.paruvendu.fr/a/voiture-occasion/renault/scenic-iii/1275240618A1KVVORESC3
Bmw;Serie 3;12990;2015;207000;Diesel;Automatique;4;10;5;124;4.7;Noir;https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1275240617A1KVVOBMS3
Peugeot;3008;6990;2012;172000;Diesel;Manuelle;4;6;5;130;5.0;Noir;https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1275240613A1KVVOPE3M8
